postid,DateTime,timestamp,username,entity_type,PostLevel,stcode11,dtcode11,post_description,feed_pictures,feed_video,feed_news,feed_documents,experience_rating,priority,tot_agreed,tot_disagreed,Language,lat,lng,pinned,tot_comments,entity_name,entity_id,uid,profile_picture,stname,dtname,Title,tsv,post_description_en,categories
4594994311785628383,,1603991968000,Jaano Odisha,0,State,21,-1,"List  of room reservation in Odisha Bhawan/ Niwas / Sadan at New Delhi & Kolkata as on Date-29.10.2020. 
Link https://t.co/KSOknEL798
(Posted on Twitter by @@homeodisha)",{},,,,-1,,0,0,en,,,,,,,,,Odisha,,,"'/ksoknel798':21A '29.10.2020':17A 'as':14A 'at':10A 'bhawan':7A 'by':25A 'date':16A 'delhi':12A 'homeodisha':26A 'in':5A 'jaano':27C 'kolkata':13A 'link':18A 'list':1A 'new':11A 'niwas':8A 'odisha':6A,28C 'of':2A 'on':15A,23A 'posted':22A 'reservation':4A 'room':3A 'sadan':9A 't.co':20A 't.co/ksoknel798':19A 'twitter':24A","List  of room reservation in Odisha Bhawan/ Niwas / Sadan at New Delhi & Kolkata as on Date-29.10.2020. 
Link https://t.co/KSOknEL798
(Posted on Twitter by @@homeodisha)",Healthcare And Medicine
3393757860394775532,,1603991934000,Jaano Purbi Singhbhum,0,District,20,357,"जिला प्रशासन, पूर्वी सिंहभूम द्वारा 31 अक्टूबर 2020 से मोतियाबिंद ऑपरेशन के लिए नि:शुल्क जिला स्तरीय शिविर का आयोजन राम मनोहर लोहिया संस्थान, डी.बी रोड, बागबेड़ा किया जाना है। जिसमें ज्यादा से ज्यादा संख्या में आमजन नेत्र जांच शिविर में आकर लाभ उठा सकते हैं।
@HemantSorenJMM 
(Posted on Twitter by @DCEastSinghbhum)",{https://pbs.twimg.com/media/Elg0QZhVgAYvviv.jpg},,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Purbi Singhbhum,,"'2020':8A '31':6A 'by':52A 'dceastsinghbhum':53A 'hemantsorenjmm':48A 'jaano':54C 'on':50A 'posted':49A 'purbi':55C 'singhbhum':56C 'twitter':51A 'अक्टूबर':7A 'आकर':43A 'आमजन':38A 'आयोजन':20A 'उठा':45A 'ऑपरेशन':11A 'का':19A 'किया':29A 'के':12A 'जांच':40A 'जाना':30A 'जिला':1A,16A 'जिसमें':32A 'ज्यादा':33A,35A 'डी':25A 'द्वारा':5A 'नि':14A 'नेत्र':39A 'पूर्वी':3A 'प्रशासन':2A 'बागबेड़ा':28A 'बी':26A 'मनोहर':22A 'में':37A,42A 'मोतियाबिंद':10A 'राम':21A 'रोड':27A 'लाभ':44A 'लिए':13A 'लोहिया':23A 'शिविर':18A,41A 'शुल्क':15A 'संख्या':36A 'संस्थान':24A 'सकते':46A 'सिंहभूम':4A 'से':9A,34A 'स्तरीय':17A 'है':31A 'हैं':47A","A free district level camp for cataract operation is to be organized by the District Administration, East Singhbhum, from October 31, 2020, at Ram Manohar Lohia Institute, DB Road, Bagbheda. In which maximum number of people can benefit by coming to the eye examination camp.
@HemantSorenJMM
(Posted on Twitter by @DCEastSinghbhum)",Healthcare And Medicine
637528595275824884,,1603991772000,Jaano Bhadrak,0,District,21,378,"#CMRF
ବାସନ୍ତି ପୁହାଣ ସ୍ୱା:ନାରାୟଣ ଚନ୍ଦ୍ର ପୁହାଣ, ସା:ଓଡ଼ଙ୍ଗ ଥା:ଆଗରପଡ଼ା ଙ୍କର ଚିକିତ୍ସା ନିମିତ୍ତ ମୁଖ୍ୟମନ୍ତ୍ରୀ ଙ୍କ ରିଲିଫ ପାଣ୍ଠିରୁ ଟ.୨୦,୦୦୦.୦୦(କୋଡ଼ିଏ ହଜାର ଟଙ୍କା) ମଞ୍ଜୁର କରିଯାଇ ଏନଇଏଫଟି ମାଧ୍ୟମରେ ବ୍ୟାଙ୍କ ଜମା ଖାତା କୁ ତ୍ଵରିତ ପ୍ରଦାନ ନିମିତ୍ତ ନିର୍ଦ୍ଦେଶ ଦିଆଗଲା 
@gapg_dept. 
(Posted on Twitter by @DM_Bhadrak)","{https://pbs.twimg.com/media/ElgzwA5U4AEmIPS.jpg,https://pbs.twimg.com/media/Elgzw7LU0AAvpC4.jpg}",,,,-1,,0,0,en,,,,,,,,,ODISHA,Bhadrak,,"'bhadrak':46A,48C 'by':44A 'cmrf':1A 'dept':40A 'dm':45A 'gapg':39A 'jaano':47C 'on':42A 'posted':41A 'twitter':43A 'ଆଗରପଡ଼ା':11A 'ଏନଇଏଫଟି':28A 'ଓଡ଼ଙ୍ଗ':9A 'କରିଯାଇ':27A 'କୁ':33A 'କୋଡ଼ିଏ':23A 'ଖାତା':32A 'ଙ୍କ':16A 'ଙ୍କର':12A 'ଚନ୍ଦ୍ର':6A 'ଚିକିତ୍ସା':13A 'ଜମା':31A 'ଟ':19A 'ଟଙ୍କା':25A 'ତ୍ଵରିତ':34A 'ଥା':10A 'ଦିଆଗଲା':38A 'ନାରାୟଣ':5A 'ନିମିତ୍ତ':14A,36A 'ନିର୍ଦ୍ଦେଶ':37A 'ପାଣ୍ଠିରୁ':18A 'ପୁହାଣ':3A,7A 'ପ୍ରଦାନ':35A 'ବାସନ୍ତି':2A 'ବ୍ୟାଙ୍କ':30A 'ମଞ୍ଜୁର':26A 'ମାଧ୍ୟମରେ':29A 'ମୁଖ୍ୟମନ୍ତ୍ରୀ':15A 'ରିଲିଫ':17A 'ସା':8A 'ସ୍ୱା':4A 'ହଜାର':24A '୦୦':22A '୦୦୦':21A '୨୦':20A","#CMRF
Basanti Puhan Sw: Narayan Chandra Puhan, Sa: Odang Tha: T20,000.00 (Rs. 20,000) was sanctioned from the Chief Minister's Relief Fund for the treatment of Agarpada and directed to expedite the bank deposit account through NEFT.
@gapg_dept.
(Posted on Twitter by @DM_Bhadrak)",Healthcare And Medicine
1848660088082584566,,1603991738000,Jaano Rajasthan,0,State,8,-1,"चिकित्सा एवं स्वास्थ्य मंत्री @RaghusharmaINC ने चूरू की पूर्व जिला प्रमुख श्रीमती बनारसी मेघवाल के आकस्मिक निधन पर गहरा शोक व्यक्त किया है #Rajasthan 

 https://t.co/yh9MVjuUKZ
(Posted on Twitter by @DIPRRajasthan)",{},,,,-1,,0,0,en,,,,,,,,,Rajasthan,,,"'/yh9mvjuukz':27A 'by':31A 'diprrajasthan':32A 'jaano':33C 'on':29A 'posted':28A 'raghusharmainc':5A 'rajasthan':24A,34C 't.co':26A 't.co/yh9mvjuukz':25A 'twitter':30A 'आकस्मिक':16A 'एवं':2A 'किया':22A 'की':8A 'के':15A 'गहरा':19A 'चिकित्सा':1A 'चूरू':7A 'जिला':10A 'निधन':17A 'ने':6A 'पर':18A 'पूर्व':9A 'प्रमुख':11A 'बनारसी':13A 'मंत्री':4A 'मेघवाल':14A 'व्यक्त':21A 'शोक':20A 'श्रीमती':12A 'स्वास्थ्य':3A 'है':23A","Medical and Health Minister @RaghusharmaINC has deeply mourned the sudden demise of Churu's former District Head Smt. Banarasi Meghwal. #Rajasthan

 https://t.co/yh9MVjuUKZ
(Posted on Twitter by @DIPRRajasthan)",Healthcare And Medicine
3704116569548773356,,1603991710000,Jaano Gujarat,0,State,24,-1,"We Salute the supreme sacrifice of frontline #CoronaWarrior Shri A S Damor, Police Inspector of GujaratPolice.

DGP and all ranks of #GujaratPolice offer their condolences to the family.

Om Shanti🙏 
(Posted on Twitter by @dgpgujarat)",{https://pbs.twimg.com/media/ElgzhhxXEAEMQ3p.jpg},,,,-1,,0,0,en,,,,,,,,,Gujarat,,,"'a':10A 'all':19A 'and':18A 'by':34A 'condolences':25A 'coronawarrior':8A 'damor':12A 'dgp':17A 'dgpgujarat':35A 'family':28A 'frontline':7A 'gujarat':37C 'gujaratpolice':16A,22A 'inspector':14A 'jaano':36C 'of':6A,15A,21A 'offer':23A 'om':29A 'on':32A 'police':13A 'posted':31A 'ranks':20A 's':11A 'sacrifice':5A 'salute':2A 'shanti':30A 'shri':9A 'supreme':4A 'the':3A,27A 'their':24A 'to':26A 'twitter':33A 'we':1A","We Salute the supreme sacrifice of frontline #CoronaWarrior Shri A S Damor, Police Inspector of GujaratPolice.

DGP and all ranks of #GujaratPolice offer their condolences to the family.

Om Shanti🙏 
(Posted on Twitter by @dgpgujarat)",Healthcare And Medicine
956728979956316187,,1603991669000,Jaano Tamil Nadu,0,State,33,-1,"#TN#COVID19 Dashboard for 29.10.2020

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1 @srkias2012 
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)",{https://pbs.twimg.com/media/ElgzTxvUYAEMZKa.jpg},,,,-1,,0,0,en,,,,,,,,,Tamil Nadu,,,"'29.10.2020':5A 'againstcorona':19A 'by':24A 'cmotamilnadu':8A 'covid19':2A 'dashboard':3A 'dohfwtn':11A 'for':4A 'india':7A 'jaano':27C 'mohfw':6A 'nadu':29C 'nhm':25A 'on':22A 'pibchennai':13A 'posted':21A 'rakri1':10A 'srkias2012':16A 'srkias2029':14A 'stopcoronatn':20A 'tamil':28C 'tn':1A,17A,26A 'tndme1':15A 'tndphpm':12A 'together':18A 'twitter':23A 'vijayabaskarofl':9A","#TN#COVID19 Dashboard for 29.10.2020

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1 @srkias2012 
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)",Fisheries And Animal Husbandry
2820954921189657017,,1603991578000,Jaano Goa,0,State,30,-1,"भारत आणि जपान यांच्यामधील माहिती आणि दळणवळण तंत्रज्ञान क्षेत्रामध्ये सहकार्य करण्याच्या कराराला केंद्रीय मंत्रिमंडळाची मान्यता https://t.co/DWQrVYNFaf
(Posted on Twitter by @PIB_Panaji)",{},,,,-1,,0,0,en,,,,,,,,,Goa,,,"'/dwqrvynfaf':18A 'by':22A 'goa':26C 'jaano':25C 'on':20A 'panaji':24A 'pib':23A 'posted':19A 't.co':17A 't.co/dwqrvynfaf':16A 'twitter':21A 'आणि':2A,6A 'करण्याच्या':11A 'कराराला':12A 'केंद्रीय':13A 'क्षेत्रामध्ये':9A 'जपान':3A 'तंत्रज्ञान':8A 'दळणवळण':7A 'भारत':1A 'मंत्रिमंडळाची':14A 'मान्यता':15A 'माहिती':5A 'यांच्यामधील':4A 'सहकार्य':10A","Union Cabinet approves agreement on cooperation between India and Japan in the field of information and communication technology https://t.co/DWQrVYNFaf
(Posted on Twitter by PIB_Panaji)",Education And Skill Development
74691036613706686,,1603991572000,Jaano Telangana,0,State,36,-1,"DGP Telangana personally appreciated the Officers.. DCP Venkata Lakshmi, ACP Shyamsundar, PublicProsecutor M.Satyanarayana, Geesugonda Inspr J.Shivaramaiah& their team for their sincere efforts, made this #VerdictOfJustice 'Death Sentence to the accused' happen. #Warangal9Murders https://t.co/nkmJmezoTm
(Posted on Twitter by @TelanganaCOPs)",{},,,,-1,,0,0,en,,,,,,,,,Telangana,,,"'..':7A '/nkmjmezotm':36A 'accused':31A 'acp':11A 'appreciated':4A 'by':40A 'dcp':8A 'death':27A 'dgp':1A 'efforts':23A 'for':20A 'geesugonda':15A 'happen':32A 'inspr':16A 'j.shivaramaiah':17A 'jaano':42C 'lakshmi':10A 'm.satyanarayana':14A 'made':24A 'officers':6A 'on':38A 'personally':3A 'posted':37A 'publicprosecutor':13A 'sentence':28A 'shyamsundar':12A 'sincere':22A 't.co':35A 't.co/nkmjmezotm':34A 'team':19A 'telangana':2A,43C 'telanganacops':41A 'the':5A,30A 'their':18A,21A 'this':25A 'to':29A 'twitter':39A 'venkata':9A 'verdictofjustice':26A 'warangal9murders':33A","DGP Telangana personally appreciated the Officers.. DCP Venkata Lakshmi, ACP Shyamsundar, PublicProsecutor M.Satyanarayana, Geesugonda Inspr J.Shivaramaiah& their team for their sincere efforts, made this #VerdictOfJustice 'Death Sentence to the accused' happen. #Warangal9Murders https://t.co/nkmJmezoTm
(Posted on Twitter by @TelanganaCOPs)",Healthcare And Medicine
2501755438886776287,,1603991559000,Jaano Bhadrak,0,District,21,378,"#CMRF
ସନ୍ଧ୍ୟାରାଣୀ ଥାଟୋଇ ସ୍ୱା:ବାଇଧର ଥାଟୋଇ, ସା:ଫତେପୁର ଥା:ଧାମନଗର ଙ୍କର ଚିକିତ୍ସା ନିମିତ୍ତ ମୁଖ୍ୟମନ୍ତ୍ରୀ ଙ୍କ ରିଲିଫ ପାଣ୍ଠିରୁ ଟ.୧୮,୦୦୦.୦୦(ଅଠର ହଜାର ଟଙ୍କା) ମଞ୍ଜୁର କରିଯାଇ ଏନଇଏଫଟି ମାଧ୍ୟମରେ ବ୍ୟାଙ୍କ ଜମା ଖାତା କୁ ତ୍ଵରିତ ପ୍ରଦାନ ନିମିତ୍ତ ନିର୍ଦ୍ଦେଶ ଦିଆଗଲା 
@gapg_dept. 
(Posted on Twitter by @DM_Bhadrak)","{https://pbs.twimg.com/media/Elgy7nOVMAEHwyn.jpg,https://pbs.twimg.com/media/Elgy84AU8AEzEOC.jpg}",,,,-1,,0,0,en,,,,,,,,,ODISHA,Bhadrak,,"'bhadrak':45A,47C 'by':43A 'cmrf':1A 'dept':39A 'dm':44A 'gapg':38A 'jaano':46C 'on':41A 'posted':40A 'twitter':42A 'ଅଠର':22A 'ଏନଇଏଫଟି':27A 'କରିଯାଇ':26A 'କୁ':32A 'ଖାତା':31A 'ଙ୍କ':15A 'ଙ୍କର':11A 'ଚିକିତ୍ସା':12A 'ଜମା':30A 'ଟ':18A 'ଟଙ୍କା':24A 'ତ୍ଵରିତ':33A 'ଥା':9A 'ଥାଟୋଇ':3A,6A 'ଦିଆଗଲା':37A 'ଧାମନଗର':10A 'ନିମିତ୍ତ':13A,35A 'ନିର୍ଦ୍ଦେଶ':36A 'ପାଣ୍ଠିରୁ':17A 'ପ୍ରଦାନ':34A 'ଫତେପୁର':8A 'ବାଇଧର':5A 'ବ୍ୟାଙ୍କ':29A 'ମଞ୍ଜୁର':25A 'ମାଧ୍ୟମରେ':28A 'ମୁଖ୍ୟମନ୍ତ୍ରୀ':14A 'ରିଲିଫ':16A 'ସନ୍ଧ୍ୟାରାଣୀ':2A 'ସା':7A 'ସ୍ୱା':4A 'ହଜାର':23A '୦୦':21A '୦୦୦':20A '୧୮':19A","#CMRF
Sandhyarani Thatoi Sw: Baidhar Thatoi, Sa: Fatehpur Tha: Dhamnagar for the treatment of Dhamnagar was sanctioned Rs.14,000.00 (Rs. 18,000) from the Chief Minister's Relief Fund and directed to expedite the bank deposit account through NEFT
@gapg_dept.
(Posted on Twitter by @DM_Bhadrak)",Healthcare And Medicine
1930088175117272939,,1603991558000,Jaano Tamil Nadu,0,State,33,-1,"#TN #COVID19 #DASHBOARD FOR #CHENNAI | 29.10.2020

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1 @chennaicorp
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)",{https://pbs.twimg.com/media/Elgy72RUYAAi6mt.jpg},,,,-1,,0,0,en,,,,,,,,,Tamil Nadu,,,"'29.10.2020':6A 'againstcorona':20A 'by':25A 'chennai':5A 'chennaicorp':17A 'cmotamilnadu':9A 'covid19':2A 'dashboard':3A 'dohfwtn':12A 'for':4A 'india':8A 'jaano':28C 'mohfw':7A 'nadu':30C 'nhm':26A 'on':23A 'pibchennai':14A 'posted':22A 'rakri1':11A 'srkias2029':15A 'stopcoronatn':21A 'tamil':29C 'tn':1A,18A,27A 'tndme1':16A 'tndphpm':13A 'together':19A 'twitter':24A 'vijayabaskarofl':10A","#TN #COVID19 #DASHBOARD FOR #CHENNAI | 29.10.2020

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1 @chennaicorp
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)",Healthcare And Medicine
3794665922126333879,,1603991547000,Jaano Goa,0,State,30,-1,"भारत आणि कंबोडिया दरम्यान आरोग्य- औषध क्षेत्रातील सहकार्य सामंजस्य करारांना मंत्रिमंडळाची मान्यता https://t.co/2MEVZIP0Dh
(Posted on Twitter by @PIB_Panaji)",{},,,,-1,,0,0,en,,,,,,,,,Goa,,,'/2mevzip0dh':15A 'by':19A 'goa':23C 'jaano':22C 'on':17A 'panaji':21A 'pib':20A 'posted':16A 't.co':14A 't.co/2mevzip0dh':13A 'twitter':18A 'आणि':2A 'आरोग्य':5A 'औषध':6A 'कंबोडिया':3A 'करारांना':10A 'क्षेत्रातील':7A 'दरम्यान':4A 'भारत':1A 'मंत्रिमंडळाची':11A 'मान्यता':12A 'सहकार्य':8A 'सामंजस्य':9A,"Cabinet approves MoU on health-medicine cooperation between India and Cambodia https://t.co/2MEVZIP0Dh
(Posted on Twitter by PIB_Panaji)",Healthcare And Medicine
1047627951218972980,,1603991498000,Jaano Tamil Nadu,0,State,33,-1,"#TN #COVID19 #DASHBOARD FOR DISTRICTS | 29.10.2020

Villupuram | Virudhunagar

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)","{https://pbs.twimg.com/media/ElgyrsSU8AAaboi.jpg,https://pbs.twimg.com/media/ElgytFhU0AA99Q0.jpg}",,,,-1,,0,0,en,,,,,,,,,Tamil Nadu,,,"'29.10.2020':6A 'againstcorona':21A 'by':26A 'cmotamilnadu':11A 'covid19':2A 'dashboard':3A 'districts':5A 'dohfwtn':14A 'for':4A 'india':10A 'jaano':29C 'mohfw':9A 'nadu':31C 'nhm':27A 'on':24A 'pibchennai':16A 'posted':23A 'rakri1':13A 'srkias2029':17A 'stopcoronatn':22A 'tamil':30C 'tn':1A,19A,28A 'tndme1':18A 'tndphpm':15A 'together':20A 'twitter':25A 'vijayabaskarofl':12A 'villupuram':7A 'virudhunagar':8A","#TN #COVID19 #DASHBOARD FOR DISTRICTS | 29.10.2020

Villupuram | Virudhunagar

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)",Social Service
2911926391823364387,,1603991480000,Jaano Rajasthan,0,State,8,-1,"विश्व खाद्य कार्यक्रम के साथ एमओयू
सतत विकास के लक्ष्य हासिल करने की दिशा में
तेजी से आगे बढ़ रहा राजस्थान : मुख्यमंत्री @ashokgehlot51 #Rajasthan 

https://t.co/KCQLRiA04X 
(Posted on Twitter by @DIPRRajasthan)",{https://pbs.twimg.com/media/ElgypByXgAEK1JM.jpg},,,,-1,,0,0,en,,,,,,,,,Rajasthan,,,"'/kcqlria04x':27A 'ashokgehlot51':23A 'by':31A 'diprrajasthan':32A 'jaano':33C 'on':29A 'posted':28A 'rajasthan':24A,34C 't.co':26A 't.co/kcqlria04x':25A 'twitter':30A 'आगे':18A 'एमओयू':6A 'करने':12A 'कार्यक्रम':3A 'की':13A 'के':4A,9A 'खाद्य':2A 'तेजी':16A 'दिशा':14A 'बढ़':19A 'मुख्यमंत्री':22A 'में':15A 'रहा':20A 'राजस्थान':21A 'लक्ष्य':10A 'विकास':8A 'विश्व':1A 'सतत':7A 'साथ':5A 'से':17A 'हासिल':11A","MOU with World Food Program
Towards achieving the goal of sustainable development
Rajasthan is moving fast: Chief Minister @ ashokgehlot51 #Rajasthan

https://t.co/KCQLRiA04X
(Posted on Twitter by @DIPRRajasthan)","Journalist, Writing And Translation"
4366334174251006926,,1603991479000,Jaano Balrampur,0,District,9,182,"अपर मुख्य सचिव,सिंचाई, जल संसाधन श्री टी॰ वेंकटेश द्वारा आज दिनांक 29 अक्टूबर 2020 को कलेक्ट्रेट में राप्ती मुख्य नहर निर्माण कार्य की समीक्षा की गई।  समीक्षा बैठक के दौरान अपर मुख्य सचिव द्वारा संबंधित अधिकारियों को आवश्यक निर्देश दिया गया।
@UPGovt @CMOfficeUP @InfoDeptUP 
(Posted on Twitter by @BalrampurDm)","{https://pbs.twimg.com/media/ElgyocsVMAIHUeG.jpg,https://pbs.twimg.com/media/Elgyo6ZVcAAhR4b.jpg,https://pbs.twimg.com/media/ElgypcCVMAAwfyR.jpg}",,,,-1,,0,0,en,,,,,,,,,UTTAR PRADESH,Balrampur,,"'2020':15A '29':13A 'balrampur':52C 'balrampurdm':50A 'by':49A 'cmofficeup':44A 'infodeptup':45A 'jaano':51C 'on':47A 'posted':46A 'twitter':48A 'upgovt':43A 'अक्टूबर':14A 'अधिकारियों':37A 'अपर':1A,32A 'आज':11A 'आवश्यक':39A 'कलेक्ट्रेट':17A 'कार्य':23A 'की':24A,26A 'के':30A 'को':16A,38A 'गई':27A 'गया':42A 'जल':5A 'टी':8A 'दिनांक':12A 'दिया':41A 'दौरान':31A 'द्वारा':10A,35A 'नहर':21A 'निर्देश':40A 'निर्माण':22A 'बैठक':29A 'मुख्य':2A,20A,33A 'में':18A 'राप्ती':19A 'वेंकटेश':9A 'श्री':7A 'संबंधित':36A 'संसाधन':6A 'सचिव':3A,34A 'समीक्षा':25A,28A 'सिंचाई':4A","Additional Chief Secretary, Irrigation, Water Resources Shri T. Venkatesh reviewed the Rapti main canal construction work at the Collectorate on 29 October 2020 today. During the review meeting, the Additional Chief Secretary gave necessary instructions to the officials concerned.
@UPGovt @CMOfficeUP @InfoDeptUP
(Posted on Twitter by @BalrampurDm)","Journalist, Writing And Translation"
1619296640851635287,,1603991463000,Jaano Purbi Singhbhum,0,District,20,357,"समाहरणालय सभागार कक्ष में कृषि, पशुपालन, सहकारिता, मत्स्य एवं गव्य विकास विभाग की समीक्षात्मक बैठक कर विभागवार प्रगति की समीक्षा करते हुए संबंधित अधिकारियों को कार्यों में तेजी लाते हुए लक्ष्य का शत-प्रतिशत कार्य पूर्ण करने हेतु निर्देशित किया। 
@HemantSorenJMM 
(Posted on Twitter by @DCEastSinghbhum)",{https://pbs.twimg.com/media/ElgyglPVMAAEPNO.jpg},,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Purbi Singhbhum,,"'by':46A 'dceastsinghbhum':47A 'hemantsorenjmm':42A 'jaano':48C 'on':44A 'posted':43A 'purbi':49C 'singhbhum':50C 'twitter':45A 'अधिकारियों':24A 'एवं':9A 'कक्ष':3A 'कर':16A 'करते':21A 'करने':38A 'का':32A 'कार्य':36A 'कार्यों':26A 'किया':41A 'की':13A,19A 'कृषि':5A 'को':25A 'गव्य':10A 'तेजी':28A 'निर्देशित':40A 'पशुपालन':6A 'पूर्ण':37A 'प्रगति':18A 'प्रतिशत':35A 'बैठक':15A 'मत्स्य':8A 'में':4A,27A 'लक्ष्य':31A 'लाते':29A 'विकास':11A 'विभाग':12A 'विभागवार':17A 'शत':34A 'शत-प्रतिशत':33A 'संबंधित':23A 'सभागार':2A 'समाहरणालय':1A 'समीक्षा':20A 'समीक्षात्मक':14A 'सहकारिता':7A 'हुए':22A,30A 'हेतु':39A","Reviewing the progress of the department-wise progress in Agriculture, Animal Husbandry, Co-operative, Fisheries and Animal Development departments in the Collectorate Auditorium Room, directed the concerned officers to complete 100 percent of the target by expediting the works.
@HemantSorenJMM
(Posted on Twitter by @DCEastSinghbhum)",Education And Skill Development
155626577176037318,,1603991459000,Jaano Goa,0,State,30,-1,"कोविड चाचण्यांमध्ये वाढ झाल्यामुळे एकूण बाधित रुग्ण संख्येच्या दरात सातत्याने घट

https://t.co/6fGv5fpaeY 
(Posted on Twitter by @PIB_Panaji)",{https://pbs.twimg.com/media/ElgyQxJWMAIRHxD.png},,,,-1,,0,0,en,,,,,,,,,Goa,,,'/6fgv5fpaey':14A 'by':18A 'goa':22C 'jaano':21C 'on':16A 'panaji':20A 'pib':19A 'posted':15A 't.co':13A 't.co/6fgv5fpaey':12A 'twitter':17A 'एकूण':5A 'कोविड':1A 'घट':11A 'चाचण्यांमध्ये':2A 'झाल्यामुळे':4A 'दरात':9A 'बाधित':6A 'रुग्ण':7A 'वाढ':3A 'संख्येच्या':8A 'सातत्याने':10A,"A steady decline in the rate of total infected patients due to an increase in covid tests

https://t.co/6fGv5fpaeY
(Posted on Twitter by PIB_Panaji)",Social Service
2019922835958599798,,1603991433000,Jaano Tamil Nadu,0,State,33,-1,"#TN #COVID19 #DASHBOARD FOR DISTRICTS | 29.10.2020

Trichy | Vellore 

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)","{https://pbs.twimg.com/media/Elgyb4xVgAA-rKA.jpg,https://pbs.twimg.com/media/ElgydVTVkAAcrtA.jpg}",,,,-1,,0,0,en,,,,,,,,,Tamil Nadu,,,"'29.10.2020':6A 'againstcorona':21A 'by':26A 'cmotamilnadu':11A 'covid19':2A 'dashboard':3A 'districts':5A 'dohfwtn':14A 'for':4A 'india':10A 'jaano':29C 'mohfw':9A 'nadu':31C 'nhm':27A 'on':24A 'pibchennai':16A 'posted':23A 'rakri1':13A 'srkias2029':17A 'stopcoronatn':22A 'tamil':30C 'tn':1A,19A,28A 'tndme1':18A 'tndphpm':15A 'together':20A 'trichy':7A 'twitter':25A 'vellore':8A 'vijayabaskarofl':12A","#TN #COVID19 #DASHBOARD FOR DISTRICTS | 29.10.2020

Trichy | Vellore 

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)",Fisheries And Animal Husbandry
3884432371275021613,,1603991400000,Jaano Tamil Nadu,0,State,33,-1,"#TN #COVID19 #DASHBOARD FOR DISTRICTS | 29.10.2020

Tirunelveli | Tiruppur

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)","{https://pbs.twimg.com/media/ElgyT71U0AAKbVj.jpg,https://pbs.twimg.com/media/ElgyVMUU0AED3eE.jpg}",,,,-1,,0,0,en,,,,,,,,,Tamil Nadu,,,"'29.10.2020':6A 'againstcorona':21A 'by':26A 'cmotamilnadu':11A 'covid19':2A 'dashboard':3A 'districts':5A 'dohfwtn':14A 'for':4A 'india':10A 'jaano':29C 'mohfw':9A 'nadu':31C 'nhm':27A 'on':24A 'pibchennai':16A 'posted':23A 'rakri1':13A 'srkias2029':17A 'stopcoronatn':22A 'tamil':30C 'tirunelveli':7A 'tiruppur':8A 'tn':1A,19A,28A 'tndme1':18A 'tndphpm':15A 'together':20A 'twitter':25A 'vijayabaskarofl':12A","#TN #COVID19 #DASHBOARD FOR DISTRICTS | 29.10.2020

Tirunelveli | Tiruppur

@MoHFW_INDIA @CMOTamilNadu @Vijayabaskarofl @RAKRI1 @DoHFWTN @TNDPHPM @pibchennai @srkias2029 @TNDME1
#tn_together_againstcorona #stopcoronatn 
(Posted on Twitter by @NHM_TN)",Fisheries And Animal Husbandry
